,id,tracking_number,date,sender_id,sender_zipCode,receiver_id,receiver_address,service,quantity,actual_weight,rate,description,buy_in_store,extra_charge,agent_id
15382,9833,NEW-000014,2020-08-05,5488,68521.0,7898,BINH DUONG,TINH,1,12.3,5.5,clothes baby vitamin baby stuff,0.0,0.0,NEW
15383,9832,ABC-006889,2020-08-05,4213,75040.0,5768,SAI GON,SAIGON,1,9.3,3.5,ensure medicated oil,102.0,0.0,ABC
15384,9829,ABC-006888,2020-08-05,9,75057.0,7897,BRVT,TINH,1,10.75,4.5,perfume shoes clothes do,0.0,15.0,ABC
15385,9828,ABC-006887,2020-08-05,8,75044.0,7896,BRVT,TINH,1,17.75,4.5,thung entrust sandals clothes food,60.0,0.0,ABC
15386,9827,NEW-000013,2020-08-04,5485,68503.0,7895,THANH HOA,TINH,1,36.0,5.5,supplement milk powder do thong mui vitamin food hop,0.0,0.0,NEW
15387,9826,NEW-000012,2020-08-04,5487,68521.0,7894,SAI GON,SAIGON,1,29.0,4.5,clothes shoes baby vitamin clothes snack milk powder baby,0.0,0.0,NEW
15388,9825,NEW-000011,2020-08-04,5486,68521.0,7893,SAI GON,SAIGON,1,26.5,4.5,shoes dong nho chocolate soap giftset supplement,0.0,30.0,NEW
15389,9824,ABC-006886,2020-08-04,677,75110.0,684,SAI GON,SAIGON,1,6.0,3.5,blood pressure monitor lotion vitamin it vien,0.0,0.0,ABC
15390,9823,ABC-006885,2020-08-04,4898,75094.0,7892,HA NOI,TINH,1,5.5,4.5,clothes baby tui,0.0,5.0,ABC
15391,9822,NEW-000010,2020-08-04,5485,68503.0,7891,THANH HOA,TINH,1,12.0,5.5,vitamin milk powder food medicated oil,0.0,3.0,NEW
15392,9821,ABC-006884,2020-08-04,2536,75044.0,4376,SAI GON,SAIGON,1,12.0,3.5,clothes hair color creme snack,0.0,0.0,ABC
15393,9820,ABC-006883,2020-08-04,5484,79764.0,7890,SAI GON,SAIGON,1,21.0,3.5,clothes shoes underwear snack vitamin medical mask iphone pro max gb midnight green c sn 353900108582861  earphone  charger,35.0,125.0,ABC
15394,9819,QUY-002660,2020-08-04,1301,20735.0,1320,BEN TRE,TINH,1,30.0,5.0,ruou vitamin watch quan sunglasses tui,0.0,175.0,QUY
15395,9818,ABC-006882,2020-08-04,4049,75081.0,5525,KHANH HOA,TINH,1,9.5,4.5,milk powder,54.0,0.0,ABC
15396,9817,ABC-006881,2020-08-04,725,75089.0,7313,BRVT,TINH,1,7.0,4.5,milk powder baby stuff,0.0,0.0,ABC
15397,9816,ABC-006880,2020-08-04,725,75089.0,732,DONG NAI,TINH,1,26.5,4.5,snack clothes milk powder,0.0,0.0,ABC
15399,9814,ABC-006878,2020-08-04,5483,75042.0,7888,SAI GON,SAIGON,1,35.5,3.5,vitamin snack food,0.0,12.0,ABC
15400,9813,ABC-006877,2020-08-04,1973,75402.0,7887,BINH DUONG,TINH,1,14.5,4.5,loc ensure,108.0,0.0,ABC
15401,9812,ABC-006876,2020-08-04,655,75044.0,662,DA NANG,TINH,1,8.5,4.5,vitamin clothes  toys baby,0.0,0.0,ABC
15402,9811,ABC-006875,2020-08-04,302,75098.0,1981,VINH LONG,TINH,1,6.0,4.5,eye drops chia seed snack sunglasses,0.0,0.0,ABC
15403,9810,QUY-002659,2020-08-04,5482,26505.0,7886,BINH PHUOC,TINH,1,12.6,5.0,vitamin khan non,0.0,30.0,QUY
15404,9809,ABC-006874,2020-08-04,5481,75244.0,7885,SAI GON,SAIGON,1,3.0,3.5,vitamin,0.0,0.0,ABC
15405,9808,ABC-006873,2020-08-04,2403,75013.0,6053,SAI GON,SAIGON,1,34.0,3.5,clothes vitamin food toys den ngu thom nha soap food a cho,0.0,0.0,ABC
15406,9807,ABC-006872,2020-08-04,3505,75044.0,4706,DONG NAI,TINH,1,31.0,4.5,milk powder snack food canned supplement nuoc suc mieng,0.0,0.0,ABC
15407,9806,QUY-002658,2020-08-04,3844,22003.0,5214,SAI GON,SAIGON,1,14.4,4.0,medicated oil lotion  sandals snack shampoo vitamin hand sanitizer cam dien,0.0,0.0,QUY
15408,9805,QUY-002657,2020-08-04,1199,22003.0,1220,SAI GON,SAIGON,1,16.55,4.0,milk powder hand bag  clothes vitamin,0.0,15.0,QUY
15409,9804,QUY-002656,2020-08-04,4324,22031.0,5956,SAI GON,SAIGON,1,25.05,4.0,milk powder clothes tui deo food vitamin,0.0,0.0,QUY
15411,9802,QUY-002654,2020-08-04,5480,22901.0,7884,SAI GON,SAIGON,1,56.5,4.0,perfume sunglasses clothes vitamin shoes thom hand bag giftset,0.0,30.0,QUY
15412,9801,ABC-006871,2020-08-04,2396,75068.0,3056,DONG NAI,TINH,1,6.8,4.5,vitamin giftset,0.0,0.0,ABC
15414,9799,ABC-006869,2020-08-04,2920,75067.0,7073,DA NANG,TINH,1,35.5,4.5,snack vitamin vi,0.0,0.0,ABC
15415,9798,ABC-006868,2020-08-04,554,75044.0,560,TIEN GIANG,TINH,1,26.0,4.5,clothes vitamin day xanh shoes,0.0,6.0,ABC
15416,9797,ABC-006867,2020-08-04,5233,75672.0,7467,SOC TRANG,TINH,1,50.0,4.5,shampoo toothpaste snack vitamin it giftset,21.0,0.0,ABC
15417,9796,ABC-006866,2020-08-04,662,75098.0,669,SAI GON,SAIGON,1,21.5,3.5,case milk powder,162.0,0.0,ABC
15419,9794,ABC-006864,2020-08-04,960,75089.0,3448,DONG NAI,TINH,1,10.35,4.5,milk powder vitamins eye drops,54.0,0.0,ABC
15420,9793,ABC-006863,2020-08-04,5479,75048.0,7883,CA MAU,TINH,1,8.0,4.5,vitamin medicated oil,44.0,0.0,ABC
15421,9792,ABC-006862,2020-08-04,5459,75044.0,7853,LAM DONG,TINH,1,62.1,4.5,clothes vitamins shoes snack food perfume,0.0,65.0,ABC
15422,9791,ABC-006861,2020-08-04,4471,75042.0,7882,SAI GON,SAIGON,1,9.15,3.5,vitamin eye drops snack,0.0,9.0,ABC
15423,9790,ABC-006860,2020-08-04,5478,75082.0,7881,SAI GON,SAIGON,1,23.3,3.5,khan milk powder sam snack vitamin that lung milk powder rua mat,0.0,6.0,ABC
15424,9789,ABC-006859,2020-08-04,5477,75040.0,7880,SAI GON,SAIGON,1,10.8,3.5,heated pad vitamin medicated oil hand sanitizer snack,0.0,0.0,ABC
15425,9788,ABC-006858,2020-08-04,2052,76643.0,7592,CAN THO,TINH,1,7.15,4.5,tui lotion,0.0,5.0,ABC
15426,9787,ABC-006857,2020-08-04,3537,75044.0,4760,SAI GON,SAIGON,1,13.0,3.5,shoes snack,0.0,0.0,ABC
15427,9786,ABC-006856,2020-08-04,3537,75044.0,7791,DA NANG,TINH,1,32.0,4.5,milk powder nuoc tre em,0.0,0.0,ABC
15428,9785,ABC-006855,2020-08-04,5476,85635.0,7879,DA NANG,TINH,1,5.0,4.5,medicated oil lotion vtamin,25.0,0.0,ABC
15429,9784,ABC-006854,2020-08-04,5475,75025.0,7878,DA NANG,TINH,2,11.5,4.5,faceshield medical mask vitamin tshirts snack hand sanitizer snack,0.0,0.0,ABC
15430,9781,ABC-006851,2020-08-04,852,79424.0,866,DONG NAI,TINH,2,85.0,4.5,ensure binh milk powder clothes vitamin giftset shampoo,108.0,0.0,ABC
15431,9780,ABC-006850,2020-08-04,156,75406.0,158,HA NOI,TINH,1,8.8,4.5,tshirts vitamin perfume shoes to,0.0,3.0,ABC
15433,9778,LTM-000067,2020-08-03,4292,55106.0,5906,SAI GON,SAIGON,1,14.3,4.25,shoes  vitamins soap milk powder se rity camera,0.0,12.0,LTM
15434,9777,ABC-006849,2020-08-03,875,75287.0,890,SAI GON,SAIGON,1,10.0,3.5,clothes medicated oil chia seed bengay food,82.0,0.0,ABC
15435,9776,ABC-006848,2020-08-03,1933,75094.0,2407,SAI GON,SAIGON,1,12.5,3.5,medicated oil vitamin syrup ctshirts dan,0.0,0.0,ABC
15437,9774,ABC-006846,2020-08-03,4157,75656.0,5785,SAI GON,SAIGON,1,53.6,3.5,clothes deodorant lotion shampoo vitamins shoes home goods,0.0,0.0,ABC
15438,9773,ABC-006845,2020-08-03,4157,75656.0,6309,SAI GON,SAIGON,1,41.65,3.5,clothes snack lotion shoes home goods,0.0,0.0,ABC
15439,9772,ABC-006844,2020-08-03,4157,75656.0,6996,SAI GON,SAIGON,1,44.25,3.5,shampoo khan uot shoes clothes do dung tre em,0.0,0.0,ABC
15440,9771,ABC-006843,2020-08-03,4157,75656.0,5689,CAMBODIA,CAMBODIA,3,141.0,6.0,gift,0.0,-141.0,ABC
15441,9770,QUY-002653,2020-08-03,4916,20747.0,6918,KHANH HOA,TINH,1,5.0,5.0,dien thoai zte  iphone  c sac tai nghe,0.0,120.0,QUY
15442,9769,QUY-002652,2020-08-03,5474,20705.0,7876,CAN THO,TINH,1,12.25,5.0,medicated oil milk powder vitamin dtshirts ctshirts rau salonpas,0.0,0.0,QUY
15443,9768,QUY-002651,2020-08-03,1596,22042.0,7875,SAI GON,SAIGON,1,54.65,4.0,tshirts perfume snack shoes hand bag xach,0.0,20.0,QUY
15444,9767,QUY-002650,2020-08-03,4727,22044.0,6588,AN GIANG,TINH,1,9.3,5.0,clothes medicated oil vitamin food canned,0.0,3.5,QUY
15445,9766,QUY-002649,2020-08-03,5473,22407.0,7874,SAI GON,SAIGON,1,18.2,4.0,vitamin medicated oil,0.0,36.0,QUY
15446,9765,QUY-002648,2020-08-03,1539,22044.0,1558,SAI GON,SAIGON,1,12.05,4.0,clothes vitamin dtshirts ctshirts rau hat chia yen,0.0,0.0,QUY
15447,9764,QUY-002647,2020-08-03,4333,22044.0,5972,TIEN GIANG,TINH,1,12.55,5.0,medicated oil salonpas milk powder snack do,0.0,0.0,QUY
15448,9763,QUY-002646,2020-08-03,5329,20903.0,7631,SAI GON,SAIGON,1,15.0,4.0,watch  day watch  kinh but viet tram zippo,0.0,108.0,QUY
15449,9762,QUY-002645,2020-08-03,5472,20886.0,7873,SAI GON,SAIGON,1,14.6,4.0,perfume vitamin hat chia deodorant,0.0,25.0,QUY
15450,9761,QUY-002644,2020-08-03,5471,22003.0,7872,SAI GON,SAIGON,1,16.55,4.0,toothpaste milk powder rua mat soap toothbrush milk powder tam khan,0.0,0.0,QUY
15451,9760,QUY-002643,2020-08-03,5471,22003.0,7871,SAI GON,SAIGON,1,17.45,4.0,shoes snack cai iphone se moi kinh ong luc milk powder tam,0.0,125.0,QUY
15452,9759,ABC-006842,2020-08-03,5470,75044.0,7870,SAI GON,SAIGON,1,6.7,3.5,duong vitamin,0.0,0.0,ABC
15453,9758,QUY-002642,2020-08-03,4943,22150.0,7869,SAI GON,SAIGON,1,32.65,4.0,clothes ho ca vitamin,0.0,0.0,QUY
15454,9757,QUY-002641,2020-08-03,1166,22003.0,2229,SAI GON,SAIGON,1,55.15,4.0,food canned vitamin snack clothes,0.0,0.0,QUY
15455,9756,ABC-006841,2020-08-03,4735,75042.0,6606,DONG THAP,TINH,1,20.0,4.5,milk powder snack food cay,0.0,0.0,ABC
15456,9755,ABC-006840,2020-08-03,4293,75042.0,5908,SAI GON,SAIGON,1,25.2,3.5,ziplock deodorant giftset shoes clothes non backpack,20.0,0.0,ABC
15457,9754,ABC-006839,2020-08-03,5469,75040.0,7868,DONG THAP,TINH,1,8.0,4.5,medicated oil zippo,162.0,0.0,ABC
15458,9753,ABC-006838,2020-08-03,5468,75080.0,7867,HUE,TINH,1,7.5,4.5,loc ensure,54.0,0.0,ABC
15459,9752,ABC-006837,2020-08-03,5467,75040.0,7866,LAM DONG,TINH,1,7.5,4.5,vitamin shoes uot,0.0,0.0,ABC
15460,9751,ABC-006836,2020-08-03,1088,75044.0,1108,BINH DUONG,TINH,1,8.35,4.5,loc ensure vitamins,54.0,0.0,ABC
15461,9748,ABC-006833,2020-08-03,205,75043.0,7865,HA NOI,TINH,1,17.5,4.5,milk powder vitamin clothes shoes,0.0,6.0,ABC
15462,9747,ABC-006832,2020-08-03,5466,75036.0,7864,SAI GON,SAIGON,1,7.2,3.5,clothes backpack it giftset,0.0,0.0,ABC
15463,9746,ABC-006831,2020-08-03,360,75040.0,7863,HUE,TINH,1,12.0,4.5,clothes food baby vitamin,0.0,0.0,ABC
15464,9745,ABC-006830,2020-08-03,5465,75044.0,7862,DONG NAI,TINH,1,4.8,4.5,salonpas medicated oil thiep,32.0,0.0,ABC
15465,9744,ABC-006829,2020-08-03,1985,75044.0,2761,DONG NAI,TINH,1,26.0,4.5,clothes syrup tui vi perfume,0.0,17.0,ABC
15467,9742,ABC-006827,2020-08-03,55,75287.0,5961,SAI GON,SAIGON,1,8.3,3.5,tui vitamins,0.0,0.0,ABC
15468,9741,ABC-006826,2020-08-03,5464,75048.0,7861,LAM DONG,TINH,1,5.3,4.5,lo medicated oil,0.0,0.0,ABC
15470,9739,ABC-006824,2020-08-03,5463,75228.0,7860,SAI GON,SAIGON,1,7.85,3.5,clothes shoes backpack snack,0.0,0.0,ABC
15471,9738,ABC-006823,2020-08-03,3305,75006.0,4414,SAI GON,SAIGON,1,15.0,3.5,milk powder,0.0,0.0,ABC
15472,9737,ABC-006822,2020-08-03,5218,10468.0,7442,SAI GON,SAIGON,1,9.2,3.5,milk powder ensure vitamins salonpas medicated oil,110.0,0.0,ABC
15473,9736,ABC-006821,2020-08-03,2275,76208.0,3060,TIEN GIANG,TINH,1,26.0,4.5,food canned snack hop nhua,0.0,0.0,ABC
15474,9735,NEW-000009,2020-08-03,5462,68503.0,7859,SAI GON,SAIGON,1,2.0,4.5,hand bag,0.0,5.0,NEW
15475,9734,ABC-006820,2020-08-03,1994,75089.0,6277,PHU YEN,TINH,1,7.6,4.5,milk powder rua mat vitamins lotion chong nang shoes to,0.0,0.0,ABC
15476,9733,ABC-006819,2020-08-03,2785,75002.0,7624,HUE,TINH,1,11.5,4.5,vitamins snack chocolate,0.0,0.0,ABC
15477,9732,ABC-006818,2020-08-03,4987,75075.0,7031,KHANH HOA,TINH,1,52.3,4.5,spam sausages snack,0.0,0.0,ABC
15478,9731,ABC-006817,2020-08-03,5427,75070.0,7858,SAI GON,SAIGON,1,1.0,3.5,shoes to,0.0,0.0,ABC
15479,9730,ABC-006816,2020-08-03,5461,75189.0,7857,QUANG NGAI,TINH,1,7.5,4.5,ensure icyhot vitamin gong kieng faceshield,0.0,0.0,ABC
15480,9729,ABC-006815,2020-08-03,5461,75189.0,7856,SAI GON,SAIGON,1,11.6,3.5,gong kieng medical mask ensure vitamin faceshield icyhot,0.0,0.0,ABC
15481,9728,ABC-006814,2020-08-03,5460,75089.0,7855,BINH DINH,TINH,1,32.5,4.5,ta lot,0.0,0.0,ABC
15482,9727,ABC-006813,2020-08-03,869,75044.0,7854,SAI GON,SAIGON,1,11.0,3.5,cherry,0.0,91.5,ABC
15483,9726,ABC-006812,2020-08-03,3819,91770.0,5181,DA NANG,TINH,1,24.5,4.5,milk powder vitamin oatmeal snack,40.0,0.0,ABC
15484,9725,ABC-006811,2020-08-03,5459,75044.0,7853,LAM DONG,TINH,1,57.0,4.5,clothes medicated oil vitamin toothpaste hand sanitizer may do duong snack shoes vo tra,0.0,0.0,ABC
15485,9724,ABC-006810,2020-08-03,746,75044.0,7852,SAI GON,SAIGON,1,30.0,3.5,shoes clothes do rua mat chen nhua toys,0.0,15.0,ABC
15486,9723,ABC-006809,2020-08-03,2236,75044.0,2820,KHANH HOA,TINH,1,13.8,4.5,tshirts ensure,54.0,0.0,ABC
15487,9722,ABC-006808,2020-08-03,5458,73160.0,7851,DONG NAI,TINH,1,28.3,4.5,clothes shoes snack food toys,0.0,0.0,ABC
15488,9721,ABC-006807,2020-08-03,306,75044.0,1998,SAI GON,SAIGON,1,10.2,3.5,food canned nam kho vitamin perfume,0.0,10.0,ABC
15489,9718,QUY-002638,2020-08-02,4356,15701.0,7850,TIEN GIANG,TINH,1,14.4,5.0,lon milk powder entrust,0.0,0.0,QUY
15490,9717,LTM-000066,2020-08-02,5457,55407.0,7849,KHANH HOA,TINH,1,14.1,4.5,toothpaste vitamins clothes shoes,0.0,0.0,LTM
15491,9716,LTM-000065,2020-08-02,4550,55423.0,6292,CAN THO,TINH,1,11.0,4.5,loc ensure vitamins snack clothes,0.0,0.0,LTM
15492,9715,LTM-000064,2020-08-02,5456,55337.0,7848,SAI GON,SAIGON,1,32.0,3.5,vitamins snack chocolate,0.0,33.0,LTM
15493,9713,QUY-002637,2020-08-02,2026,22042.0,2545,NINH THUAN,TINH,1,7.2,5.0,lon milk powder ensure,0.0,0.0,QUY
15494,9712,QUY-002636,2020-08-02,5455,44101.0,7847,BINH THUAN,TINH,1,16.55,5.0,tai nghe macbook laptop,0.0,275.0,QUY
15495,9710,QUY-002634,2020-08-02,2026,22042.0,2545,NINH THUAN,TINH,2,86.75,4.5,clothes empty ensuretle vitamin toys hand bag shoes giftset may hut bui do,0.0,0.0,QUY
15496,9709,ABC-006806,2020-08-02,2176,73533.0,2741,TIEN GIANG,TINH,1,1.0,26.0,thung cherry 11 lbs,0.0,10.0,ABC
15497,9708,ABC-006805,2020-08-02,2176,73533.0,2741,TIEN GIANG,TINH,1,5.0,4.5,medicated oil bengay kim thu duong,56.0,0.0,ABC
15498,9707,QUY-002633,2020-08-02,4650,20166.0,6460,DONG THAP,TINH,1,15.15,5.0,milk powder vitamin medicated oil hand sanitizer,0.0,0.0,QUY
15499,9706,ABC-006804,2020-08-02,2678,75048.0,7846,HAI PHONG,TINH,1,16.5,4.5,clothes milk powder rua mat soap,0.0,0.0,ABC
15501,9704,ABC-006802,2020-08-02,2647,75044.0,3402,VINH LONG,TINH,1,9.35,4.5,iphone 7 day charge tai nghe medicated oil ly dung nuoc den,44.0,80.0,ABC
15502,9703,ABC-006801,2020-08-02,167,75060.0,7844,LAM DONG,TINH,1,5.8,4.5,clothes vi dù sach,0.0,0.0,ABC
15503,9702,ABC-006800,2020-08-02,167,75060.0,169,PHU YEN,TINH,1,20.8,4.5,clothes hand bag ctshirts dan,0.0,0.0,ABC
15504,9701,ABC-006799,2020-08-02,5453,75048.0,7843,KHANH HOA,TINH,1,10.0,4.5,medicated oil medicated oil,196.0,0.0,ABC
15505,9700,QUY-002632,2020-08-02,1206,22044.0,2176,SAI GON,SAIGON,1,23.35,4.0,tshirts vitamin ensure ngot shampoo do,0.0,0.0,QUY
15506,9699,QUY-002631,2020-08-02,5452,22033.0,7842,SAI GON,SAIGON,1,13.3,4.0,vitamin cai hand bag xach,0.0,35.0,QUY
15507,9698,ABC-006798,2020-08-02,4767,75044.0,7841,GIA LAI,TINH,1,23.5,4.5,food snack vitamin bo medicated oil phong,0.0,0.0,ABC
15509,9696,QUY-002630,2020-08-02,5451,22044.0,7840,SAI GON,SAIGON,1,7.2,4.0,lon milk powder ensure,0.0,0.0,QUY
15510,9695,QUY-002629,2020-08-02,5448,21202.0,7839,KHANH HOA,TINH,1,21.15,5.0,milk powder ensure dinh duong vitamin giftset,0.0,0.0,QUY
15511,9694,QUY-002628,2020-08-02,4332,21237.0,6842,SAI GON,SAIGON,1,21.55,4.0,milk powder vitamin food,0.0,2.0,QUY
15512,9693,QUY-002627,2020-08-02,5450,22042.0,7838,SAI GON,SAIGON,1,14.0,4.0,milk powder dan rang day rang vitamin,0.0,3.0,QUY
15513,9692,QUY-002626,2020-08-02,4407,20879.0,6079,DONG NAI,TINH,1,16.2,5.0,sunglasses milk powder deodorant vitamin toothpaste vaseline,0.0,5.0,QUY
15514,9691,QUY-002625,2020-08-02,4439,22032.0,6128,DONG THAP,TINH,1,20.85,5.0,medicated oil milk powder food  clothes,0.0,0.0,QUY
15515,9690,ABC-006796,2020-08-02,3416,75028.0,7837,SAI GON,SAIGON,1,6.3,3.5,clothes snack,0.0,0.0,ABC
15516,9689,QUY-002624,2020-08-02,2025,22044.0,6303,AN GIANG,TINH,1,10.0,5.0,thung cherry,0.0,0.0,QUY
15517,9688,ABC-006795,2020-08-02,2161,75041.0,7836,SAI GON,SAIGON,1,26.0,3.5,medicated oil vitamins may blood pressure monitor milk powder vitamins chocolate,152.0,0.0,ABC
15518,9685,ABC-006792,2020-08-02,2168,75035.0,2806,SAI GON,SAIGON,1,13.0,3.5,clothes vitamin gel nong,0.0,0.0,ABC
15519,9684,QUY-002623,2020-08-02,5449,21202.0,7833,KHANH HOA,TINH,1,10.0,5.0,thung cherry,0.0,0.0,QUY
15520,9683,QUY-002622,2020-08-02,5448,21202.0,7832,DA NANG,TINH,1,14.4,5.0,lon milk powder ensure,0.0,0.0,QUY
15521,9682,ABC-006791,2020-08-02,1054,75703.0,1074,VINH LONG,TINH,1,7.5,4.5,milk powder,54.0,0.0,ABC
15522,9679,QUY-002621,2020-08-02,3409,22192.0,4563,SAI GON,SAIGON,1,9.65,4.0,vitamin milk powder milk powder rua mat,0.0,23.4,QUY
15523,9678,ABC-006788,2020-08-02,5447,76643.0,7831,DONG THAP,TINH,1,6.6,4.5,vitamins,0.0,9.0,ABC
15524,9676,ABC-006786,2020-08-02,200,75044.0,203,CAN THO,TINH,1,7.35,4.5,tshirts dai,0.0,0.0,ABC
15525,9675,ABC-006785,2020-08-02,4761,75042.0,6657,SAI GON,SAIGON,1,10.5,3.5,food sunglasses snack,0.0,0.0,ABC
15527,9673,QUY-002620,2020-08-02,2217,22044.0,2796,SOC TRANG,TINH,1,34.4,5.0,milk powder vitamin perfume lotion snack clothes hat chia belt,0.0,10.0,QUY
15528,9672,QUY-002619,2020-08-02,4331,22042.0,7828,TIEN GIANG,TINH,1,36.85,5.0,toys vitamin snack medicated oil loc pin toothpaste toothbrush,0.0,0.0,QUY
15529,9671,ABC-006783,2020-08-02,5444,75013.0,7827,SAI GON,SAIGON,1,1.0,26.0,thung cherry 11 lbs,0.0,0.0,ABC
15530,9670,QUY-002618,2020-08-02,5443,22101.0,7826,HA NOI,TINH,1,23.05,5.0,clothes shoes,0.0,10.0,QUY
15531,9669,ABC-006782,2020-08-02,5442,75044.0,7825,DONG THAP,CHERRY,1,1.0,26.0,thung cherry,10.0,0.0,ABC
15532,9668,ABC-006781,2020-08-02,5442,75044.0,7824,LONG AN,TINH,1,1.0,26.0,thung cherry,10.0,0.0,ABC
15533,9667,ABC-006780,2020-08-02,5441,75044.0,7823,SAI GON,SAIGON,1,10.3,3.5,milk powder vitamin snack bó gối,54.0,0.0,ABC
15534,9666,ABC-006779,2020-08-02,3113,71111.0,4136,SAI GON,SAIGON,1,28.0,3.5,snack food soap vitamins,0.0,0.0,ABC
15535,9665,ABC-006778,2020-08-02,869,75044.0,7411,SAI GON,SAIGON,1,4.5,3.5,toys,0.0,0.0,ABC
15536,9664,ABC-006777,2020-08-02,869,75044.0,7411,SAI GON,SAIGON,2,2.0,26.0,thung cherry 11lbsthung,0.0,130.0,ABC
15537,9663,ABC-006776,2020-08-02,3989,75081.0,7822,SAI GON,SAIGON,1,12.65,3.5,vitamins heated pad tshirts,16.0,6.0,ABC
15538,9662,ABC-006775,2020-08-02,3731,75042.0,5049,TIEN GIANG,TINH,1,42.6,4.5,medicated oil clothes vitamins perfume soap lotion but viet toothpaste snack,49.0,0.0,ABC
15539,9661,ABC-006774,2020-08-01,4571,75074.0,6323,BINH THUAN,TINH,1,12.0,4.5,snack food clothes,0.0,0.0,ABC
15540,9660,QUY-002617,2020-08-01,5440,20904.0,7821,DAK LAK,TINH,1,7.2,5.0,lon milk powder entrust,0.0,0.0,QUY
15541,9659,QUY-002616,2020-08-01,5440,20904.0,7820,SAI GON,SAIGON,1,7.2,4.0,thung milk powder ensure,0.0,0.0,QUY
15542,9658,NEW-000008,2020-08-01,5439,68521.0,7819,DONG NAI,TINH,1,5.0,5.5,tui vi perfume lotion chong nang,0.0,12.5,NEW
15543,9657,QUY-002615,2020-08-01,1531,22030.0,1550,SAI GON,SAIGON,1,22.55,4.0,vi clothes vitamin shoes,0.0,30.0,QUY
15544,9656,ABC-006773,2020-08-01,1967,75042.0,2452,SAI GON,SAIGON,1,22.25,3.5,loc ensure snack chocolate food,108.0,0.0,ABC
15545,9655,QUY-002614,2020-08-01,4453,22003.0,6147,BRVT,TINH,1,28.7,5.0,backpack hand bag snack vitamin,0.0,0.0,QUY
15546,9654,ABC-006772,2020-08-01,5438,70816.0,7818,DONG NAI,TINH,1,43.0,4.5,clothes medicated oil do baby snack supplement perfume,0.0,10.0,ABC
15547,9652,ABC-006771,2020-08-01,2261,75070.0,2855,LAM DONG,TINH,1,50.6,4.5,cafe snack soap mug vitamins lotion,0.0,0.0,ABC
15548,9651,NEW-000007,2020-08-01,5437,51103.0,7817,SAI GON,SAIGON,1,5.0,4.5,vitamin clothes,0.0,0.0,NEW
15549,9650,QUY-002613,2020-08-01,1266,22044.0,1286,SAI GON,SAIGON,1,47.05,4.0,clothes vitamin milk powder tam snack lipstick toothbrush do dan,0.0,0.0,QUY
15550,9649,QUY-002612,2020-08-01,5436,22309.0,7816,SAI GON,SAIGON,1,10.45,4.0,zippo medicated oil tshirts,0.0,5.0,QUY
15551,9648,QUY-002611,2020-08-01,5212,20782.0,7436,DA NANG,TINH,1,22.5,5.0,milk powder vitamin hand sanitizer food medical mask do,0.0,3.0,QUY
15552,9647,QUY-002610,2020-08-01,1585,22044.0,7815,TIEN GIANG,TINH,1,5.0,5.0,laptop  watch,0.0,75.0,QUY
15553,9646,QUY-002609,2020-08-01,5435,22044.0,7814,SAI GON,SAIGON,1,2.0,4.0,iphone mau den sac tai nghe,0.0,70.0,QUY
15554,9645,QUY-002608,2020-08-01,3182,22312.0,7813,SAI GON,SAIGON,1,24.85,4.0,tshirts snack vitamin,0.0,27.0,QUY
15555,9644,ABC-006770,2020-08-01,3140,75040.0,7812,SAI GON,SAIGON,1,8.7,3.5,clothes shampoo medicated oil do dung tre em,10.0,0.0,ABC
15556,9643,ABC-006769,2020-08-01,5434,75043.0,7811,DONG NAI,TINH,1,6.4,4.5,clothes,0.0,0.0,ABC
15557,9642,ABC-006768,2020-08-01,514,75040.0,7810,SAI GON,SAIGON,1,24.2,3.5,clothes milk powder tam toothpaste,0.0,0.0,ABC
15558,9641,ABC-006767,2020-08-01,514,75040.0,2030,SAI GON,SAIGON,1,25.4,3.5,milk powder soap snack food vitamins,0.0,0.0,ABC
15559,9640,ABC-006766,2020-08-01,2739,75044.0,3559,SAI GON,SAIGON,1,12.2,3.5,milk powder vitamins salonpas,0.0,0.0,ABC
15560,9639,ABC-006765,2020-08-01,4474,75040.0,6173,SAI GON,SAIGON,1,12.0,3.5,medicated oil tui shoes vitamins hand sanitizer,0.0,0.0,ABC
15562,9637,ABC-006763,2020-08-01,3376,75023.0,7809,SAI GON,SAIGON,1,7.2,3.5,case ensure,0.0,0.0,ABC
15563,9636,ABC-006762,2020-08-01,3376,75023.0,7808,SAI GON,SAIGON,1,7.5,3.5,case ensure,54.0,0.0,ABC
15564,9635,ABC-006761,2020-08-01,646,75024.0,7807,CALIFORNIA,DOM,1,3.5,3.5,shoes 800 ,0.0,24.0,ABC
15565,9634,QUY-002607,2020-07-31,5433,22044.0,7806,TIEN GIANG,TINH,1,7.2,5.0,lon milk powder ensure,0.0,0.0,QUY
15566,9633,ABC-006760,2020-07-31,3086,75044.0,7805,SAI GON,SAIGON,1,7.8,3.5,chocolate vi,0.0,20.0,ABC
15567,9632,QUY-002606,2020-07-31,4453,22003.0,6147,BRVT,TINH,1,29.95,5.0,snack clothes lotion den pin vitamin mat xa mat non do,0.0,0.0,QUY
15568,9631,ABC-006759,2020-07-31,5,75454.0,5,DONG NAI,TINH,1,17.0,4.5,clothes vitamin day sac toothbrush,0.0,0.0,ABC
15569,9630,NEW-000006,2020-07-31,5432,68521.0,7804,SAI GON,SAIGON,1,17.0,4.5,milk powder snack vitamin food,0.0,0.0,NEW
