id,tracking_number,date,sender_id,sender_zipCode,receiver_id,receiver_address,service,quantity,actual_weight,rate,description,buy_in_store,extra_charge,agent_id
12282,NEW-000105,9/29/2020,6192,68504,9063,SAI GON,SAIGON,1,28.1,5,"CLOTHES, SNACK, VITAMINS, DO DUNG TRE EM, TOYS",,,NEW
12281,QUY-003425,9/29/2020,4495,22042,6204,SAI GON,SAIGON,1,7.2,4,6 LON MILK POWDER ENSURE ,,,QUY
12280,QUY-003424,9/29/2020,4894,20120,9062,TIEN GIANG,TINH,1,7.2,5,6 LON MILK POWDER ENSURE ,,,QUY
12279,ABC-008402,9/29/2020,4157,75656,5689,CAMBODIA,CAMBODIA,4,104,6,gify,,-104,ABC
12278,QUY-003423,9/29/2020,3481,47802,9061,TIEN GIANG,TINH,1,30.95,5,"CLOTHES, SHOES ",,20,QUY
12277,QUY-003422,9/29/2020,3481,47802,4668,TIEN GIANG,TINH,1,39.45,5,"SHOES, SANDALS, TOYS, BENGAY, CLOTHES, VITAMIN, OLAY",,15,QUY
12276,QUY-003421,9/29/2020,3481,47802,9061,TIEN GIANG,TINH,1,20.85,5,"CLOTHES, WATCH CON NIT, SHOES ",,5,QUY
12275,ABC-008401,9/29/2020,778,75044,9060,BINH DUONG,TINH,1,43.25,4.5,"CLOTHES, DO DUNG TRE EM, SNACK",,,ABC
12274,ABC-008400,9/29/2020,6191,75082,9059,AN GIANG,TINH,1,14.4,4.5,"TOOTHPASTE, VITAMINS, SNACK, SALONPAS, HOME GOODS",,18,ABC
12273,QUY-003420,9/29/2020,1898,22026,2362,KON TUM,TINH,1,13,5,"HAND BAG, SUNGLASSES, SNACK, THU NHOI BONG, VIET, EARPHONE, VITAMIN, SALONPAS ",,10,QUY
12272,ABC-008399,9/29/2020,399,75044,1953,SAI GON,SAIGON,1,18.5,3.5,"GOI MATXA , CLOTHES, HAIR COLOR CREME, FOOD, GIFTSET SAMPLE, HOME GOODS",,,ABC
12271,QUY-003419,9/29/2020,4332,21237,6842,SAI GON,SAIGON,1,8.95,4,"SNACK CHOCOLATE, MILK POWDER ENSURE ",,,QUY
12270,ABC-008398,9/29/2020,679,75044,686,SAI GON,SAIGON,1,1,3.5,"1 DO MASSAGE, VONG TAY",,15,ABC
12269,QUY-003418,9/29/2020,1868,22003,9058,DA NANG,TINH,1,44.4,5,"CLOTHES, VITAMIN, HAND BAG xach, PERFUME, SNACK, bop",,50,QUY
12268,QUY-003417,9/29/2020,6190,21202,9057,KHANH HOA,TINH,2,80.15,5,"Sach, CLOTHES",,,QUY
12267,QUY-003416,9/29/2020,6189,22003,9056,DONG THAP,TINH,1,8.25,5,"1 Laptop   ,   c sac",,70,QUY
12266,ABC-008397,9/29/2020,3419,75078,4576,SAI GON,SAIGON,1,10.5,3.5,"TAMPON, BODYMIST, SHOES, DO KHO",,,ABC
12265,ABC-008396,9/29/2020,2984,75044,7045,LAM DONG,TINH,1,13.5,4.5,SNACK,,60,ABC
12264,ABC-008395,9/29/2020,302,75098,9055,VINH LONG,TINH,1,20,4.5,"MEN, SOAP, VITAMIN, EYE DROPS, CABLE, SNACK",,,ABC
12263,QUY-003415,9/29/2020,5599,22003,8217,SAI GON,SAIGON,2,69.6,4,"SNACK, CLOTHES, MILK POWDER tam, lotion",,,QUY
12262,ABC-008394,9/29/2020,2875,75061,6670,KIEN GIANG,TINH,1,20.6,4.5,"CLOTHES, MILK POWDER, TOYS, LY UONG NUOC, VITAMIN, EYE DROPS, SHOES   ",,,ABC
12261,QUY-003414,9/29/2020,5241,28412,7480,NGHE AN,TINH,1,15,5,1 THUNG NHO ,75,,QUY
12260,ABC-008393,9/29/2020,2289,,9054,SAI GON,SAIGON,1,52,3.5,"SHOES GOI QUA, BANG SNACK, SNACK XIT TOC, LOTION,   ",,,ABC
12259,QUY-003413,9/29/2020,5241,28412,7480,NGHE AN,TINH,1,14.4,4.5,2 THUNG MILK POWDER ENSURE ,130,,QUY
12258,QUY-003412,9/29/2020,5241,28412,7480,NGHE AN,TINH,1,32.8,5,"SNACK, CHIPS, VASELINE, SOAP",,,QUY
12256,QUY-003411,9/29/2020,5241,28412,9053,PHU YEN,TINH,2,70.1,5,"SNACK, SOAP, VASELINE, MILK POWDER ENSURE, CHIPS",,,QUY
12255,ABC-008392,9/29/2020,2289,,4476,DA NANG,TINH,1,19,4.5,"JUICE, SOAP   C, LOTION, TRA,   ",,,ABC
12254,ABC-008391,9/29/2020,6188,75243,9052,NETHERLANDS,INT,1,10,5,GIFT  // 771662124187,,30,ABC
12253,ABC-008390,9/29/2020,2052,76643,2857,AN GIANG,TINH,1,5.8,4.5,"CLOTHES,  EMPTY  ENSURETLE",,,ABC
12252,ABC-008389,9/29/2020,2052,76643,2856,SAI GON,SAIGON,1,38.4,3.5,"NUTS, CLOTHES, SNACK, HOME GOODS,   ",,,ABC
12249,ABC-008386,9/29/2020,6187,76643,9051,BRVT,TINH,1,30.25,4.5,"CLOTHES, NON, SHOES",,,ABC
12248,QUY-003410,9/29/2020,1288,21054,5016,SAI GON,SAIGON,1,7.2,4,6 lon ensure ,,,QUY
12247,ABC-008385,9/29/2020,2052,76643,2583,HAU GIANG,TINH,1,39.15,4.5,"MILK POWDER, SNACK, VITAMINS, CLOTHES",216,,ABC
12243,QUY-003409,9/29/2020,5082,22003,7196,DONG NAI,TINH,1,7.4,5,6 lon MILK POWDER Ensure,65,,QUY
12242,QUY-003408,9/29/2020,1288,21054,5016,SAI GON,SAIGON,1,19.25,4,"PERFUME, HAND BAG, MEDICATED OIL, ta lot, vitamin, TSHIRTS",,5,QUY
12241,QUY-003407,9/29/2020,5500,20152,9049,SAI GON,SAIGON,1,10.75,4,"Bo mach, day tho, vitamin, MILK POWDER tam, MEDICATED OIL",,25,QUY
12240,ABC-008381,9/29/2020,2830,75043,4441,SAI GON,SAIGON,1,20.5,3.5,"SNACK, SHOES BABY, TUI,   ",,,ABC
12239,QUY-003406,9/29/2020,4715,20906,9048,SAI GON,SAIGON,1,10.05,4,"1 Tablet (Samsung Tab A 32gb), lotion, MILK POWDER tam, vitamin",,44.8,QUY
12238,ABC-008380,9/29/2020,6186,75044,9047,SAI GON,SAIGON,1,11,3.5,"SHAMPOO, SNACK, VITAMINS",,,ABC
12237,QUY-003405,9/29/2020,6185,23236,9046,HUE,TINH,1,23.35,5,"Vitamin, MEDICATED OIL, TOOTHPASTE",,35,QUY
12236,QUY-003404,9/29/2020,4699,22405,9045,LAM DONG,TINH,1,13.65,5,"MILK POWDER, SNACK, do dan, vi, PERFUME, TSHIRTS",,5,QUY
12235,QUY-003403,9/29/2020,3799,22032,9044,SAI GON,SAIGON,1,22.65,4,"CLOTHES, SNACK, SOAP, SHOES thom, OATMEAL, dTSHIRTS cTSHIRTS rau, vitamin",,,QUY
12234,ABC-008379,9/29/2020,2470,,3158,PHU YEN,TINH,1,16,4.5,"CLOTHES, SHOES, VITAMINS, PERFUME",29,10,ABC
12233,QUY-003402,9/29/2020,3799,22032,5151,SAI GON,SAIGON,1,14.5,4,"PERFUME, xit toc, vitamin, GIFTSET, SNACK, PERFUME xe",,60,QUY
12232,ABC-008378,9/29/2020,6184,75044,9043,HUE,TINH,1,5,4.5,"2 MILK POWDER, 4 VITAMIN",88,,ABC
12231,ABC-008377,9/29/2020,314,75042,319,DONG NAI,TINH,1,16,4.5,"MILK POWDER, SNACK, CLOTHES, FACE MASK",54,,ABC
12230,QUY-003401,9/29/2020,6012,47802,8751,Virginia,DOM,1,40,4,"CLOTHES, do    ",,,QUY
12229,ABC-008376,9/29/2020,6183,95672,8988,SAI GON,SAIGON,1,19,3.5,"MAY HEAT, HOME GOODS",,290,ABC
12228,ABC-008375,9/29/2020,6182,75002,9042,KHANH HOA,TINH,1,5,4.5,"CHUONG, MEDICATED OIL",44,,ABC
12227,ABC-008374,9/29/2020,300,75074,9041,BRVT,TINH,1,6.85,4.5,"SNACK, VITAMINS,   MEDICATED OIL",,,ABC
12226,ABC-008373,9/29/2020,2325,75044,2953,SAI GON,SAIGON,1,12.5,3.5,"MILK POWDER BABY, SNACK",,,ABC
12225,QUY-003400,9/29/2020,2217,22044,2796,SOC TRANG,TINH,1,24.05,5,"MILK POWDER, do dan, vitamin, SNACK SNACK, CLOTHES,MEDICATED OIL",,,QUY
12224,NEW-000104,9/28/2020,6102,68516,9040,SAI GON,SAIGON,1,11,5,"MILK POWDER, SNACK, MEDICATED OIL",,,NEW
12223,QUY-003399,9/28/2020,4347,20906,6498,SAI GON,SAIGON,1,18.05,4,"MILK POWDER, vitamin",,6,QUY
12222,ABC-008372,9/28/2020,5579,75042,8031,BINH DINH,TINH,1,17.5,4.5,"MILK POWDER, MEDICATED OIL, SNACK, BOI NGUA",,,ABC
12221,ABC-008371,9/28/2020,6181,75040,9039,SAI GON,SAIGON,1,17,3.5,"MILK POWDER, SNACK",108,,ABC
12220,ABC-008370,9/28/2020,4761,75042,6657,SAI GON,SAIGON,1,10.5,3.5,"TRA, VITAMIN, SNACK, MAT ONG",,,ABC
12219,ABC-008369,9/28/2020,5504,75098,7925,AN GIANG,TINH,1,10.5,4.5,"6 MILK POWDER, 4 VITAMIN",54,,ABC
12218,QUY-003398,9/28/2020,6180,22151,9038,BINH DUONG,TINH,1,26.85,5,"PERFUME, SNACK, bo MEDICATED OIL phong, FOOD CANNED, may rua mat",,15,QUY
12217,QUY-003397,9/28/2020,5375,21244,7711,BINH DINH,TINH,1,13.55,5,"1 dien thoai Motorola   , vitamin, do   ",,69,QUY
12216,QUY-003396,9/28/2020,6179,20904,9037,HA NOI,TINH,1,15.8,5,"SNACK, sac du phong, vitamin, vi",,,QUY
12215,QUY-003395,9/28/2020,4854,20151,6806,SAI GON,SAIGON,3,125.3,4,"Bang dia   , may loc nuoc, may amly",,91,QUY
12214,QUY-003394,9/28/2020,3400,22152,5161,SAI GON,SAIGON,1,20.45,4,"Cafe, SNACK, vitamin",,,QUY
12213,QUY-003393,9/28/2020,5026,21043,7109,SAI GON,SAIGON,1,5.9,4,"WATCH, SUNGLASSES, bop, luoc, CLOTHES",,36.4,QUY
12212,QUY-003392,9/28/2020,3872,22044,6480,SAI GON,SAIGON,1,31.75,4,"MILK POWDER, TOYS",,10,QUY
12211,QUY-003391,9/28/2020,6178,22309,9036,BINH DUONG,TINH,1,25.25,5,"SHOES, CLOTHES, BELT, vitamin, WATCH TOYS, SNACK",,15,QUY
12210,QUY-003390,9/28/2020,6177,29579,9035,HUE,TINH,1,30.2,5,"VITAMIN, SNACK, MEDICATED OIL",,30,QUY
12209,QUY-003389,9/28/2020,6176,20877,9034,SAI GON,SAIGON,1,18.95,4,"MILK POWDER, vitamin, HAND BAG xach",,13,QUY
12208,QUY-003388,9/28/2020,6175,20148,9033,SAI GON,SAIGON,1,10.8,4,"CLOTHES, MILK POWDER tam, SNACK, num vu gia, LOTION",,,QUY
12207,QUY-003387,9/28/2020,1869,22030,1891,SAI GON,SAIGON,1,22.7,4,"SNACK, vitamin, TOYS, TSHIRTS, may xay sinh to",,10,QUY
12206,QUY-003386,9/28/2020,5053,20901,7144,TIEN GIANG,TINH,1,24.25,5,"SHAMPOO, TOOTHPASTE, SNACK, MILK POWDER, SOAP",,,QUY
12205,QUY-003385,9/28/2020,6174,21221,9032,SAI GON,SAIGON,1,19.45,4,"Den ngu, vo, CLOTHES, tho",,,QUY
12204,ABC-008368,9/28/2020,928,75044,944,QUANG NAM,TINH,1,6.5,4.5,"3 WATCH, VITAMIN, LOTION",,30,ABC
12203,ABC-008367,9/28/2020,6069,75044,8845,SAI GON,SAIGON,1,1,3.5,1 THUNG NHO NGON TAY,,102.5,ABC
12199,ABC-008363,9/28/2020,4862,75044,9031,SAI GON,SAIGON,1,8.2,3.5,"TRA SAM, VITAMIN",,,ABC
12198,NEW-000103,9/28/2020,5439,68521,7819,DONG NAI,TINH,1,5,6," DEODORANT, VITAMIN, CTSHIRTS RAU, MEDICATED OIL, SALONPAS, LOTION",,,NEW
12197,ABC-008362,9/28/2020,201,75046,2095,DONG NAI,TINH,1,5,4.5,"2 SAMSUNG TAB A, NHO MUI, LOTION, DEODORANT",,90,ABC
12196,QUY-003384,9/28/2020,4332,21237,6842,SAI GON,SAIGON,1,15,4,1 thung nho ,,,QUY
12195,ABC-008361,9/28/2020,6173,75040,9030,KIEN GIANG,TINH,1,5.3,4.5,"QUAN, VITAMIN",,6,ABC
12194,ABC-008360,9/28/2020,2785,75002,3624,DA NANG,TINH,1,6.6,4.5,"VITAMIN, MILK POWDER,   ",,12,ABC
12193,ABC-008359,9/28/2020,2264,75245,3881,SAI GON,SAIGON,1,9.35,3.5,"CHIA SEED, VITAMIN",,,ABC
12192,ABC-008358,9/28/2020,2264,75245,2860,SAI GON,SAIGON,1,10.65,3.5,"MILK POWDER, ICYTHO, VITAMIN, CLOTHES, KIENG MAT",,,ABC
12191,ABC-008357,9/28/2020,2818,,3671,SAI GON,SAIGON,1,11,3.5,"MILK POWDER, MEDICATED OIL, VITAMIN",47,,ABC
12190,NEW-000102,9/28/2020,6172,68503,9029,NINH THUAN,TINH,1,25,4.5,"CLOTHES, SNACK, MILK POWDER, DO DUNG TRE EM, VITAMINS",,,NEW
12189,ABC-008356,9/28/2020,6171,75034,9028,SAI GON,SAIGON,1,15.7,3.5,"FOOD, TSHIRTS, TOYS, TOOTHPASTE,   MEDICATED OIL, VITAMIN, TUI",,,ABC
12188,ABC-008355,9/28/2020,2828,75040,9027,SAI GON,SAIGON,1,5,3.5,"VITAMIN, MILK POWDER",,12,ABC
12187,ABC-008354,9/28/2020,2828,75040,4518,SAI GON,SAIGON,1,4.2,3.5,VITAMIN,,21,ABC
12186,ABC-008353,9/28/2020,3120,,9026,SAI GON,SAIGON,1,2,3.5,4 VITAMIN,,,ABC
12185,ABC-008352,9/28/2020,18,75081,6963,SAI GON,EXPRESS,1,8,11,1 THUNG NHO NGON TAY - 8 KGS,,32,ABC
12184,ABC-008351,9/28/2020,6170,75048,9025,SAI GON,SAIGON,1,13,3.5,"CLOTHES, MILK POWDER RUA MAT, VITAMIN",,,ABC
12183,ABC-008350,9/28/2020,971,75044,3530,SOC TRANG,TINH,1,26.5,4.5,"TSHIRTS, VITAMIN, ENSURE",70,,ABC
12182,ABC-008349,9/28/2020,852,79424,9024,SAI GON,SAIGON,1,48,3.5,"MILK POWDER, VITAMIN, SALONPAS, MEDICATED OIL, CHIA SEED, CLOTHES, TRANG RANG",142,21,ABC
12181,ABC-008348,9/28/2020,852,79424,9023,DONG NAI,TINH,1,9.5,4.5,"VITAMIN, MILK POWDER",,,ABC
12180,ABC-008347,9/28/2020,852,79424,866,DONG NAI,TINH,1,12.5,4.5,"MILK POWDER, VITAMIN",,,ABC
12179,ABC-008346,9/28/2020,3416,75028,4939,SAI GON,SAIGON,1,4,3.5,"ENSURE, VITAMIN",30,,ABC
12178,QUY-003383,9/28/2020,1486,22044,1504,DONG NAI,TINH,1,36.15,5,"CLOTHES, DO DUNG HOC TAP, KINH CAN",,,QUY
12177,ABC-008345,9/28/2020,4166,79764,5701,NINH THUAN,TINH,1,31,4.5,"MILK POWDER, FOOD, SNACK, VITAMIN, CLOTHES,   ",,,ABC
12176,ABC-008344,9/28/2020,6169,75044,9022,BINH DUONG,EXPRESS,1,8,11,1 THUNG NHO NGON TAY - 8 kgs,,42,ABC
12175,QUY-003382,9/28/2020,4440,22152,6295,SAI GON,SAIGON,7,161,4,"lotion, bubble wrap, oil, ",,236,QUY
12174,ABC-008343,9/28/2020,6168,75049,9021,SAI GON,SAIGON,1,30.5,3.5,"CLOTHES, MILK POWDER, FOOD, LOTION,   ",,,ABC
12173,QUY-003381,9/27/2020,6167,20653,9020,TIEN GIANG,TINH,2,44.5,5,"CLOTHES  , GHE  , PERFUME",,12,QUY
12172,ABC-008342,9/27/2020,6166,,9019,SAI GON,SAIGON,1,6,3.5,"TSHIRTS, SHOES, PERFUME",,10,ABC
12171,LTM-000100,9/27/2020,2288,55104,2899,SAI GON,SAIGON,1,14,4.25,2 lốc ensure,98,,LTM
12167,LTM-000096,9/27/2020,2288,55104,2899,SAI GON,SAIGON,1,26,4,"SHOES, MILK POWDER, VITAMINS, TOOTHPASTE, FOOD",,,LTM
12166,LTM-000095,9/27/2020,2060,55417,2591,KHANH HOA,TINH,1,21,4.5,"SNACK, MILK POWDER, VITAMINS, SUNGLASSES",,4,LTM
12163,ABC-008339,9/27/2020,5984,77072,8702,DA NANG,TINH,1,3,4.5,"SHOES, GIFTSET",,40,ABC
12162,ABC-008338,9/27/2020,2182,75040,2748,TAY NINH,TINH,1,7.5,4.5,"MILK POWDER, BACKPACK, GUM, SNACK, SHOES, TSHIRTS THUN",30,,ABC
12161,NEW-000101,9/27/2020,6165,68504,9018,HAI DUONG,TINH,1,11,4.5,"PERFUME, 3 LOTION DUONG DA, 3 NUTS, 1 SAMPLE, TOOTHBRUSH DANH RANG",,20,NEW
12160,ABC-008337,9/27/2020,1971,75044,9017,BINH DUONG,TINH,1,8.65,4.5,"MILK POWDER, VITAMIN",54,,ABC
12159,ABC-008336,9/27/2020,6164,75703,9016,SAI GON,SAIGON,1,7.8,3.5,"CLOTHES, KHO BO, SHOES",,,ABC
12158,QUY-003380,9/27/2020,1274,22042,1294,SAI GON,SAIGON,1,19.45,4,"MILK POWDER tam, quan, SHOES, LOTION, xit mui, SNACK",,18,QUY
12157,QUY-003379,9/27/2020,1203,22003,9015,HA NOI,TINH,1,20.4,5,"SHOES, vitamin, SOAP",,5,QUY
12156,NEW-000100,9/27/2020,6163,68521,9014,DONG NAI,TINH,1,16,4.5,"TOYS,  MEDICATED OIL, TRA, DTSHIRTS CAU, TAI NGHE, HOME GOODS",,10,NEW
12155,QUY-003378,9/27/2020,6162,21060,9013,BINH DUONG,TINH,1,15.7,5,"MILK POWDER, PERFUME, MILK POWDER tam, do dan, HAND BAG",,35,QUY
12154,ABC-008335,9/27/2020,3910,75044,5314,SAI GON,SAIGON,1,29.85,3.5,"CLOTHES, MILK POWDER, FOOD,GIFTSET, LOTION",,,ABC
12151,ABC-008332,9/27/2020,646,75024,9011,DONG NAI,TINH,1,28,4.5,"SNACK, SOAP, VITAMIN, HAT XA VAI,   ",,,ABC
12150,ABC-008331,9/27/2020,5795,75075,9010,SAI GON,SAIGON,1,10.5,3.5,"MILK POWDER, VITAMIN",82,,ABC
12149,ABC-008330,9/27/2020,4473,75098,9009,TAY NINH,TINH,1,53,4.5,"VITAMNS, CLOTHES, SOAP, MILK POWDER ENSURE, TOOTHPASTE,   MEDICATED OIL",10,42,ABC
12148,ABC-008329,9/27/2020,6160,75287,9008,SAI GON,SAIGON,1,20.5,3.5,"CLOTHES, VITAMIN, BTSHIRTS TAY, LOTION,  TANG",,12,ABC
12147,NEW-000099,9/27/2020,6159,68522,9007,SAI GON,SAIGON,1,35,5,"4 VITAMIN, CLOTHES BABY, 2 SHAMPOO, 2 CHOCOLATE, 2 NUTS",,,NEW
12146,ABC-008328,9/27/2020,2885,75073,9006,HA NOI,TINH,1,23.3,4.5,MILK POWDER  ,,,ABC
12145,ABC-008327,9/27/2020,2885,75073,3767,HAI PHONG,TINH,1,13.6,4.5,"HAND BAG, CLOTHES, VITAMINS, LOTION CHONG NANG, PERFUME",,17,ABC
12144,ABC-008326,9/27/2020,5563,75032,9005,DAK LAK,TINH,1,14,4.5,"SNACK, CLOTHES, VO,   ",,,ABC
12143,ABC-008325,9/27/2020,2872,75353,3745,SAI GON,SAIGON,1,23,3.5,"2 LOC ENSURE, CLOTHES, SHOES",108,,ABC
12142,ABC-008324,9/27/2020,5339,75043,9004,POLAND,EXPRESS,1,11,11,"SNACK, VITAMINS - 771649163897 ",-33,,ABC
12141,QUY-003377,9/27/2020,1208,22044,1229,SAI GON,SAIGON,2,105.4,4,"SNACK, vitamin, lotion, TSHIRTS, TOOTHPASTE, TOOTHBRUSH",,,QUY
12140,QUY-003376,9/27/2020,2375,21042,3024,BRVT,TINH,1,25.35,5,"SNACK, vitamin",,39,QUY
12139,ABC-008323,9/27/2020,5383,75042,9003,SAI GON,SAIGON,1,4.8,3.5,"1 SAMSUNG GALAXY NOTE 20 ULTRA + CASE + SCREEN PROTECTOR + EAR BUD, 1 GUMMY VITE",17,115,ABC
12138,NEW-000098,9/27/2020,6158,68333,9002,TIEN GIANG,TINH,1,12,4.5,MILK POWDER,,,NEW
12137,NEW-000097,9/27/2020,6158,68333,9001,LONG AN,TINH,1,14,4.5," MILK POWDER, 2 VITAMIN",,,NEW
12136,ABC-008322,9/27/2020,6157,,9000,SAI GON,SAIGON,1,12.5,3.5,CLOTHES,,,ABC
12134,QUY-003375,9/27/2020,5363,22042,7691,SAI GON,SAIGON,1,16.9,4,"MILK POWDER, HAND BAG xach, phan baby, lotion vitamin, khan tam",,2,QUY
12133,ABC-008321,9/27/2020,5046,75044,7136,HA NOI,TINH,1,12.8,4.5,CLOTHES,,,ABC
12132,ABC-008320,9/27/2020,2357,75098,2999,SAI GON,SAIGON,1,13,3.5,"SHOES, SNACK, CLOTHES",,10,ABC
12131,QUY-003374,9/27/2020,2767,20176,3598,SAI GON,SAIGON,1,2.45,4,1 Ipad 7 moi,,70,QUY
12130,ABC-008319,9/27/2020,9,75057,9,SAI GON,SAIGON,1,35.5,3.5,"CLOTHES, SHOES, PERFUME, LOTION,  ENSURE NAM, TOYS, 1 WATCH   ,   ",,65,ABC
12129,QUY-003373,9/27/2020,5758,15904,8337,HA TINH,TINH,1,45.2,5,"1 Iphone 11 Pro Max moi, MILK POWDER, vitamin, MILK POWDER tam, lotion, TOOTHPASTE, TSHIRTS vay",,130,QUY
12126,ABC-008316,9/27/2020,2134,75370,8996,SAI GON,SAIGON,1,34.6,3.5,"SOAP,   MEDICATED OIL, FOOD KHO, FOOD CANNED, SNACK, VITAMIN, BTSHIRTS TAY,   ",,,ABC
12125,ABC-008315,9/27/2020,783,79227,8995,BEN TRE,TINH,1,5,4.5,"MEDICATED OIL, DO DUONG",57,,ABC
12124,QUY-003372,9/26/2020,5130,21009,8994,MALAYSIA,INT,1,42,20,"60 CLOTHES BABY, 2 phan  , khan uot 10, johnLIPSTICK SOAP tam 6 , baby shoes 2, binh dung MILK POWDER 2",,,QUY
12123,ABC-008314,9/26/2020,489,75040,8066,SAI GON,SAIGON,1,11.25,3.5,"LOTION, 4 SNACK, 2 VITAMINS",,,ABC
12122,QUY-003371,9/26/2020,6155,22601,8993,SAI GON,SAIGON,1,51.8,4,"CLOTHES, vitamin, lotion, TOOTHPASTE, GIFTSET, FOOD CANNED, xit body",,30,QUY
12121,ABC-008313,9/26/2020,489,75040,5853,SAI GON,SAIGON,1,7,3.5,SNACK,,,ABC
12120,QUY-003370,9/26/2020,6154,22042,8992,AN GIANG,TINH,1,24.1,5,"SHOES, SNACK, vitamin, TSHIRTS, SOAP",,5,QUY
12119,ABC-008312,9/26/2020,3712,75074,5013,SAI GON,SAIGON,2,33.85,3.5,"1 MAY MASSAGE, DO NGAM CHAN, VITAMINS",,22,ABC
12118,ABC-008311,9/26/2020,4314,,5942,HA NOI,DOM,4,121,3.5,GIFT,,,ABC
12117,ABC-008310,9/26/2020,20,75094,2580,DA NANG,TINH,1,7.4,4.5,"1 SHOES, TSHIRTS, GIFTSET",,,ABC
12116,QUY-003369,9/26/2020,1491,22192,2241,SAI GON,SAIGON,1,19.7,4,"Cafe, vitamin, SNACK, FOOD",,3,QUY
12115,QUY-003368,9/26/2020,6154,22042,8992,AN GIANG,TINH,1,21.85,5,"WATCH dien tu, SHOES, TSHIRTS, vitamin,SOAP, tra",,15,QUY
12114,ABC-008309,9/26/2020,2549,75247,3258,HAU GIANG,TINH,1,37.25,4.5,"SNACK, PERFUME, MEN, VITAMIN, CLOTHES, CHUONG   A",26,45,ABC
12113,ABC-008308,9/26/2020,6153,75166,8991,SAI GON,SAIGON,1,15.2,3.5,"MILK POWDER, 1 LOTION, 1NH NHO",54,,ABC
12112,ABC-008307,9/26/2020,20,75094,1909,SAI GON,SAIGON,1,27.5,3.5,"SHOES , TAI NGHE, TUI, GIFTSET RE TIEN",,,ABC
12111,ABC-008306,9/26/2020,6152,75094,8990,SAI GON,SAIGON,1,11,3.5,4 LO MEDICATED OIL,141,,ABC
12110,ABC-008305,9/26/2020,20,75094,8950,SAI GON,SAIGON,1,13.8,3.5,SNACK,,,ABC
12109,QUY-003367,9/26/2020,6151,20010,8989,HA NOI,TINH,1,33.9,5,VITAMIN ,,102,QUY
12108,ABC-008304,9/26/2020,6150,,8988,SAI GON,SAIGON,1,7.5,3.5,"VAI, SUNGLASSES, HOME GOODS",25,15,ABC
12107,ABC-008303,9/26/2020,20,75094,8987,HA NOI,TINH,1,3,4.5,"SHOES, 1 GIFTSET",,,ABC
12103,ABC-008299,9/26/2020,439,75048,8984,SAI GON,SAIGON,1,19.4,3.5,"MIENG DAN RANG, SHAMPOO, ",,,ABC
12100,ABC-008296,9/26/2020,2110,20164,8983,SAI GON,SAIGON,1,27.4,3.5,"SOAP, HAND SANITIZER, TOOTHPASTE, HOME GOODS",,,ABC
12099,ABC-008295,9/26/2020,4440,22152,8982,DONG THAP,TINH,1,29.8,4.5,"NUOC UONG, SHAMPOO, VITAMINS, BUBBLE WRAP",,,ABC
12096,NEW-000096,9/26/2020,6148,68502,8980,QUANG NGAI,TINH,1,0.5,4.5,CABLE,,,NEW
12095,QUY-003366,9/26/2020,1758,22193,1780,HUE,TINH,1,33.75,5,"MILK POWDER, MEDICATED OIL, SNACK",,,QUY
12094,QUY-003365,9/26/2020,6147,20886,8979,SAI GON,SAIGON,1,33.9,4,"SNACK, CLOTHES, SHOES, vitamin",,5,QUY
12093,QUY-003364,9/26/2020,4621,22181,6397,HA NOI,TINH,1,21.25,5,"CLOTHES tre em, MILK POWDER, OATMEAL, vitamin, LOTION,",,2,QUY
12092,QUY-003363,9/26/2020,6146,20871,8978,SAI GON,SAIGON,1,30.85,4,"CLOTHES, SANDALS SHOES, vitamin, xit body, BLOOD GLUCOSE METER",,,QUY
12091,QUY-003362,9/26/2020,6145,22003,8977,SAI GON,SAIGON,1,19.1,4,"PERFUME, lotion, LOTION, vitamin, TSHIRTS",,17,QUY
12090,QUY-003361,9/26/2020,2485,22044,3179,DA NANG,TINH,1,37.4,5,"TSHIRTS, HAND BAG xach, vitamin, MEDICATED OIL, do   ",,10,QUY
12089,QUY-003360,9/26/2020,6144,20748,8976,SAI GON,SAIGON,1,11.05,4,"MILK POWDER, MEDICATED OIL, vitamin",,,QUY
12088,ABC-008292,9/26/2020,3140,75040,4184,SAI GON,SAIGON,1,22.85,3.5,"CLOTHES, MILK POWDER, VITAMIN, FOOD",,,ABC
12087,QUY-003359,9/26/2020,1228,20886,8975,SAI GON,SAIGON,1,17.7,4,"Vitamin, do dan, MILK POWDER, SUNGLASSES, do   ",,,QUY
12086,QUY-003358,9/26/2020,4332,21237,6842,SAI GON,SAIGON,1,15.4,4,"MILK POWDER, SHAMPOO,  EMPTY  ENSURETLE, MILK POWDER tam",,,QUY
12085,QUY-003357,9/26/2020,6143,22042,8974,KIEN GIANG,TINH,1,23.8,5,"PERFUME,  DEODORANT, nuoc rua mat, vitamin, cay ke mat, WATCH, LOTION, zippo, mut hong say",,95,QUY
12084,ABC-008291,9/26/2020,4187,,5735,BINH THUAN,TINH,1,18.85,4.5,MILK POWDER,54,,ABC
12083,ABC-008290,9/26/2020,2514,75044,3451,SAI GON,SAIGON,1,8,3.5,"13 TAI  NGHE, 2 TUI",,70,ABC
12082,ABC-008289,9/26/2020,20,75094,8502,QUANG NINH,TINH,1,27.4,4.5,"SNACK, SHAMPOO, TOOTHPASTE, LOTION,   ",,,ABC
